"site1"	"site2"	"dyad_ID"	"behavior"	"behavioral_class"	"shared"	"nepra_binary"	"nepra_proportion"	"ibd_binary"	"same_subspecies"	"distance"	"same_habitat"	"mean_refugia_distance"	"mean_annual_precipitation"	"min_observation_time"
"7896"	"Gashaka"	"Sapo"	"Gashaka_Sapo"	"Honey toolset"	"complex"	0	1	0.001532359	0	0	2263468	1	146.3585	63	20
"7897"	"Kayan"	"Sapo"	"Kayan_Sapo"	"Nut cracking"	"complex"	0	1	0.004170061	1	1	950414.3	0	324.3904	83.5	12
"7898"	"Gashaka"	"Sapo"	"Gashaka_Sapo"	"Ant eating"	"non-tool"	0	1	0.001532359	0	0	2263468	1	146.3585	63	20
"7899"	"Mt. Sangbe"	"Sapo"	"Mt. Sangbe_Sapo"	"Nut cracking"	"complex"	0	1	0.001326755	0	1	339880.3	0	54.91312	54.5	17
"7900"	"Kabogo"	"Sapo"	"Kabogo_Sapo"	"Honey underground "	"simple"	0	0	5.21e-05	0	0	4388846	1	185.8565	70	3
"7901"	"Mt. Sangbe"	"Sapo"	"Mt. Sangbe_Sapo"	"Termite fishing"	"simple"	0	1	0.001326755	0	1	339880.3	0	54.91312	54.5	17
"7902"	"Kayan"	"Sapo"	"Kayan_Sapo"	"Algae fishing"	"simple"	0	1	0.004170061	1	1	950414.3	0	324.3904	83.5	12
"7903"	"Kayan"	"Sapo"	"Kayan_Sapo"	"Marrow pick"	"simple"	0	1	0.004170061	1	1	950414.3	0	324.3904	83.5	12
"7904"	"Boe"	"Sapo"	"Boe_Sapo"	"Nut cracking"	"complex"	0	1	0.004273209	1	1	928941.7	0	303.0034	80	15
"7905"	"Mt. Sangbe"	"Sapo"	"Mt. Sangbe_Sapo"	"Ant fishing"	"simple"	0	1	0.001326755	0	1	339880.3	0	54.91312	54.5	17
"7906"	"Mt. Sangbe"	"Sapo"	"Mt. Sangbe_Sapo"	"Honey toolset"	"complex"	0	1	0.001326755	0	1	339880.3	0	54.91312	54.5	17
"7907"	"Nyungwe"	"Sapo"	"Nyungwe_Sapo"	"Honey eating"	"non-tool"	0	0	0.000423847	0	0	4312541	1	17.80038	45.5	12
"7908"	"La Belgique"	"Sapo"	"La Belgique_Sapo"	"Honey underground "	"simple"	0	0	3.65e-05	0	0	2436901	1	97.1831	50	20
"7909"	"Mt. Sangbe"	"Sapo"	"Mt. Sangbe_Sapo"	"Honey underground "	"simple"	0	1	0.001326755	0	1	339880.3	0	54.91312	54.5	17
"7910"	"Sangaredi"	"Sapo"	"Sangaredi_Sapo"	"Ant fishing"	"simple"	0	1	0.001694838	1	1	857793.6	0	275.3113	79	17
"7911"	"Nyungwe"	"Sapo"	"Nyungwe_Sapo"	"Nut cracking"	"complex"	0	0	0.000423847	0	0	4312541	1	17.80038	45.5	12
"7912"	"Boe"	"Sapo"	"Boe_Sapo"	"Algae fishing"	"simple"	0	1	0.004273209	1	1	928941.7	0	303.0034	80	15
"7913"	"La Belgique"	"Sapo"	"La Belgique_Sapo"	"Nut cracking"	"complex"	0	0	3.65e-05	0	0	2436901	1	97.1831	50	20
"7914"	"Nyungwe"	"Sapo"	"Nyungwe_Sapo"	"Ant fishing"	"simple"	0	0	0.000423847	0	0	4312541	1	17.80038	45.5	12
"7915"	"Mt. Cristal"	"Sapo"	"Mt. Cristal_Sapo"	"Honey eating"	"non-tool"	0	0	0.000448375	0	0	2191737	1	1.839679	53	12
"7916"	"Kayan"	"Sapo"	"Kayan_Sapo"	"Leaf sponge"	"simple"	0	1	0.004170061	1	1	950414.3	0	324.3904	83.5	12
"7917"	"Kayan"	"Sapo"	"Kayan_Sapo"	"Underground toolset"	"complex"	0	1	0.004170061	1	1	950414.3	0	324.3904	83.5	12
"7918"	"Nyungwe"	"Sapo"	"Nyungwe_Sapo"	"Termite fishing"	"simple"	0	0	0.000423847	0	0	4312541	1	17.80038	45.5	12
"7919"	"Mt. Cristal"	"Sapo"	"Mt. Cristal_Sapo"	"Nut cracking"	"complex"	0	0	0.000448375	0	0	2191737	1	1.839679	53	12
"7920"	"Nyungwe"	"Sapo"	"Nyungwe_Sapo"	"Honey underground "	"simple"	0	0	0.000423847	0	0	4312541	1	17.80038	45.5	12
"7921"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Ant eating"	"non-tool"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7922"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Leaf sponge"	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7923"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Ant dipping"	"simple"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7924"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Honey toolset"	"complex"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7925"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Termite eating"	"non-tool"	0	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7926"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Water dipping"	"simple"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7927"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Termite eating"	"non-tool"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7928"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Nut cracking"	"complex"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7929"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Underground toolset"	"complex"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7930"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Nut cracking"	"complex"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7931"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Marrow pick"	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7932"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Algae fishing"	"simple"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7933"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Leaf sponge"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7934"	"Comoe"	"Sobeya"	"Comoe_Sobeya"	"Honey above-ground"	"simple"	0	1	0.005418404	1	1	881769.1	1	347.6668	85.75	12
"7935"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Termite fishing"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7936"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Ant fishing"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7937"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Honey eating"	"non-tool"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"7938"	"East Nimba"	"Sobeya"	"East Nimba_Sobeya"	"Water dipping"	"simple"	0	1	0.002808703	1	1	509472.5	0	198.1825	84	12
"7939"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Water dipping"	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7940"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Nut cracking"	"complex"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7941"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Ant eating"	"non-tool"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7942"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Nut cracking"	"complex"	0	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7943"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Ant dipping"	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7944"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Ant eating"	"non-tool"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7945"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Underground toolset"	"complex"	0	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7946"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Termite fishing"	"simple"	1	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"7947"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Leaf sponge"	"simple"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"7948"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Honey underground "	"simple"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"7949"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Honey toolset"	"complex"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"7950"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Termite fishing"	"simple"	1	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7951"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Ant eating"	"non-tool"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7952"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Termite fishing"	"simple"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7953"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Nut cracking"	"complex"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7954"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Termite fishing"	"simple"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7955"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Ant dipping"	"simple"	0	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7956"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Ant eating"	"non-tool"	0	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7957"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Algae fishing"	"simple"	NA	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7958"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Ant fishing"	"simple"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"7959"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Honey eating"	"non-tool"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"7960"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Underground toolset"	"complex"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"7961"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Ant dipping"	"simple"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"7962"	"East Nimba"	"Sobeya"	"East Nimba_Sobeya"	"Termite fishing"	"simple"	0	1	0.002808703	1	1	509472.5	0	198.1825	84	12
"7963"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Water dipping"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7964"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Honey toolset"	"complex"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"7965"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Leaf sponge"	"simple"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"7966"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Honey above-ground"	"simple"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"7967"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Marrow pick"	"simple"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7968"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Honey toolset"	"complex"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7969"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Marrow pick"	"simple"	0	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7970"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Termite fishing"	"simple"	1	0	0.00042631	0	0	2330626	0	198.1825	80	12
"7971"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Water dipping"	"simple"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7972"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Honey above-ground"	"simple"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"7973"	"Dindefelo"	"Sobeya"	"Dindefelo_Sobeya"	"Honey toolset"	"complex"	0	1	0.003090894	1	1	178191.8	1	480.3477	109	12
"7974"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Honey above-ground"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"7975"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Ant dipping"	"simple"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"7976"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Ant eating"	"non-tool"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"7977"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Ant eating"	"non-tool"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"7978"	"Mt. Cameroon"	"Sobeya"	"Mt. Cameroon_Sobeya"	"Honey above-ground"	"simple"	0	0	4.42e-05	0	0	2386604	0	223.8264	76.5	12
"7979"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Ant eating"	"non-tool"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"7980"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Honey eating"	"non-tool"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"7981"	"Rubi-Tele"	"Sobeya"	"Rubi-Tele_Sobeya"	"Honey underground "	"simple"	0	0	0.000135969	0	0	4143109	0	266.4511	70.5	12
"7982"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Ant fishing"	"simple"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"7983"	"Rubi-Tele"	"Sobeya"	"Rubi-Tele_Sobeya"	"Marrow pick"	"simple"	0	0	0.000135969	0	0	4143109	0	266.4511	70.5	12
"7984"	"Kabogo"	"Sobeya"	"Kabogo_Sobeya"	"Honey underground "	"simple"	0	0	4.99e-05	0	0	4859866	0	384.039	99.5	3
"7985"	"Kabogo"	"Sobeya"	"Kabogo_Sobeya"	"Termite fishing"	"simple"	0	0	4.99e-05	0	0	4859866	0	384.039	99.5	3
"7986"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Nut cracking"	"complex"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"7987"	"Ngogo"	"Sobeya"	"Ngogo_Sobeya"	"Honey above-ground"	"simple"	0	1	0.001852654	0	0	4776343	0	232.5664	72.5	12
"7988"	"Ngogo"	"Sobeya"	"Ngogo_Sobeya"	"Algae fishing"	"simple"	NA	1	0.001852654	0	0	4776343	0	232.5664	72.5	12
"7989"	"East Nimba"	"Sobeya"	"East Nimba_Sobeya"	"Honey underground "	"simple"	0	1	0.002808703	1	1	509472.5	0	198.1825	84	12
"7990"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Marrow pick"	"simple"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"7991"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Underground toolset"	"complex"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7992"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Honey underground "	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7993"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Ant fishing"	"simple"	0	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"7994"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Underground toolset"	"complex"	0	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"7995"	"Rubi-Tele"	"Sobeya"	"Rubi-Tele_Sobeya"	"Water dipping"	"simple"	0	0	0.000135969	0	0	4143109	0	266.4511	70.5	12
"7996"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Termite eating"	"non-tool"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"7997"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Algae fishing"	"simple"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"7998"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Honey eating"	"non-tool"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"7999"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Ant eating"	"non-tool"	0	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"8000"	"Kabogo"	"Sobeya"	"Kabogo_Sobeya"	"Honey toolset"	"complex"	0	0	4.99e-05	0	0	4859866	0	384.039	99.5	3
"8001"	"Budongo"	"Sobeya"	"Budongo_Sobeya"	"Leaf sponge"	"simple"	0	0	0.000368688	0	0	4856910	0	232.0662	71.83333	10
"8002"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Termite fishing"	"simple"	1	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"8003"	"Bili-Uele"	"Sobeya"	"Bili-Uele_Sobeya"	"Marrow pick"	"simple"	0	0	0.000137011	0	0	4067141	0	301.5117	72.52632	1
"8004"	"Comoe"	"Sobeya"	"Comoe_Sobeya"	"Nut cracking"	"complex"	0	1	0.005418404	1	1	881769.1	1	347.6668	85.75	12
"8005"	"Comoe"	"Sobeya"	"Comoe_Sobeya"	"Ant dipping"	"simple"	0	1	0.005418404	1	1	881769.1	1	347.6668	85.75	12
"8006"	"Comoe"	"Sobeya"	"Comoe_Sobeya"	"Termite fishing"	"simple"	1	1	0.005418404	1	1	881769.1	1	347.6668	85.75	12
"8007"	"Comoe"	"Sobeya"	"Comoe_Sobeya"	"Underground toolset"	"complex"	0	1	0.005418404	1	1	881769.1	1	347.6668	85.75	12
"8008"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Algae fishing"	"simple"	0	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"8009"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Nut cracking"	"complex"	0	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"8010"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Honey eating"	"non-tool"	0	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"8011"	"Goualougo"	"Sobeya"	"Goualougo_Sobeya"	"Honey toolset"	"complex"	0	0	0.000262783	0	0	3249096	0	271.5454	69.5	12
"8012"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Honey underground "	"simple"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"8013"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Honey underground "	"simple"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"8014"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Nut cracking"	"complex"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"8015"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Water dipping"	"simple"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"8016"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Algae fishing"	"simple"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"8017"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Leaf sponge"	"simple"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"8018"	"Outamba-Kilimi"	"Sobeya"	"Outamba-Kilimi_Sobeya"	"Algae fishing"	"simple"	0	1	0.001213059	NA	1	171586.9	1	346.202	94	12
"8019"	"Mt. Cameroon"	"Sobeya"	"Mt. Cameroon_Sobeya"	"Termite fishing"	"simple"	1	0	4.42e-05	0	0	2386604	0	223.8264	76.5	12
"8020"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Honey toolset"	"complex"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"8021"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Water dipping"	"simple"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"8022"	"Bwindi"	"Sobeya"	"Bwindi_Sobeya"	"Honey eating"	"non-tool"	0	0	0.000288891	0	0	4751890	0	218.4132	68.5	12
"8023"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Honey eating"	"non-tool"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"8024"	"Bafing"	"Sobeya"	"Bafing_Sobeya"	"Honey above-ground"	"simple"	0	1	0.0015757	1	1	239319.6	1	466.2828	109.5	12
"8025"	"Bakoun-Sobory"	"Sobeya"	"Bakoun-Sobory_Sobeya"	"Leaf sponge"	"simple"	0	1	0.005654698	1	1	73535.67	1	431.0661	107	12
"8026"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Honey above-ground"	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"8027"	"Bakoun-Sobory"	"Sobeya"	"Bakoun-Sobory_Sobeya"	"Honey underground "	"simple"	0	1	0.005654698	1	1	73535.67	1	431.0661	107	12
"8028"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Algae fishing"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"8029"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Termite eating"	"non-tool"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"8030"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Ant fishing"	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"8031"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Leaf sponge"	"simple"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"8032"	"Lope"	"Sobeya"	"Lope_Sobeya"	"Termite eating"	"non-tool"	0	0	0.000154038	0	0	2836412	0	228.4873	85.5	12
"8033"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Algae fishing"	"simple"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8034"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Nut cracking"	"complex"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8035"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Ant dipping"	"simple"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8036"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Underground toolset"	"complex"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8037"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Termite eating"	"non-tool"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8038"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Termite fishing"	"simple"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8039"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Ant eating"	"non-tool"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8040"	"Grebo"	"Sobeya"	"Grebo_Sobeya"	"Ant fishing"	"simple"	0	1	0.005579554	1	1	752074.3	0	198.1825	70.5	12
"8041"	"Rubi-Tele"	"Sobeya"	"Rubi-Tele_Sobeya"	"Termite eating"	"non-tool"	0	0	0.000135969	0	0	4143109	0	266.4511	70.5	12
"8042"	"Rubi-Tele"	"Sobeya"	"Rubi-Tele_Sobeya"	"Algae fishing"	"simple"	0	0	0.000135969	0	0	4143109	0	266.4511	70.5	12
"8043"	"Sapo"	"Sobeya"	"Sapo_Sobeya"	"Honey eating"	"non-tool"	0	1	0.003484328	1	1	699329.7	0	198.1825	72.5	12
"8044"	"Sapo"	"Sobeya"	"Sapo_Sobeya"	"Ant eating"	"non-tool"	0	1	0.003484328	1	1	699329.7	0	198.1825	72.5	12
"8045"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Marrow pick"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"8046"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Honey underground "	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"8047"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Honey eating"	"non-tool"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"8048"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Underground toolset"	"complex"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"8049"	"Djouroutou"	"Sobeya"	"Djouroutou_Sobeya"	"Ant dipping"	"simple"	0	1	0.001577259	1	1	779044.6	0	204.0334	74	12
"8050"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Ant dipping"	"simple"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"8051"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Honey above-ground"	"simple"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"8052"	"Gishwati"	"Sobeya"	"Gishwati_Sobeya"	"Marrow pick"	"simple"	0	0	0.000414089	0	0	4736171	0	220.3359	72.5	12
"8053"	"Gishwati"	"Sobeya"	"Gishwati_Sobeya"	"Ant dipping"	"simple"	0	0	0.000414089	0	0	4736171	0	220.3359	72.5	12
"8054"	"Gishwati"	"Sobeya"	"Gishwati_Sobeya"	"Nut cracking"	"complex"	0	0	0.000414089	0	0	4736171	0	220.3359	72.5	12
"8055"	"Gishwati"	"Sobeya"	"Gishwati_Sobeya"	"Honey eating"	"non-tool"	0	0	0.000414089	0	0	4736171	0	220.3359	72.5	12
"8056"	"Korup"	"Sobeya"	"Korup_Sobeya"	"Algae fishing"	"simple"	0	0	0.00042631	0	0	2330626	0	198.1825	80	12
"8057"	"Issa-Ugalla"	"Sobeya"	"Issa-Ugalla_Sobeya"	"Termite fishing"	"simple"	1	1	0.001426303	0	0	5000012	1	325.9868	94	12
"8058"	"Issa-Ugalla"	"Sobeya"	"Issa-Ugalla_Sobeya"	"Nut cracking"	"complex"	0	1	0.001426303	0	0	5000012	1	325.9868	94	12
"8059"	"Outamba-Kilimi"	"Sobeya"	"Outamba-Kilimi_Sobeya"	"Marrow pick"	"simple"	0	1	0.001213059	NA	1	171586.9	1	346.202	94	12
"8060"	"Outamba-Kilimi"	"Sobeya"	"Outamba-Kilimi_Sobeya"	"Honey underground "	"simple"	0	1	0.001213059	NA	1	171586.9	1	346.202	94	12
"8061"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Algae fishing"	"simple"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"8062"	"Bateke"	"Sobeya"	"Bateke_Sobeya"	"Termite eating"	"non-tool"	0	0	2.65e-05	0	0	3170654	1	312.4974	79.5	12
"8063"	"East Nimba"	"Sobeya"	"East Nimba_Sobeya"	"Algae fishing"	"simple"	0	1	0.002808703	1	1	509472.5	0	198.1825	84	12
"8064"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Termite fishing"	"simple"	0	1	0.000858937	0	0	3006634	0	215.2018	89	12
"8065"	"Conkouati"	"Sobeya"	"Conkouati_Sobeya"	"Algae fishing"	"simple"	NA	1	0.000858937	0	0	3006634	0	215.2018	89	12
"8066"	"Bakoun-Sobory"	"Sobeya"	"Bakoun-Sobory_Sobeya"	"Water dipping"	"simple"	0	1	0.005654698	1	1	73535.67	1	431.0661	107	12
"8067"	"East Nimba"	"Sobeya"	"East Nimba_Sobeya"	"Ant dipping"	"simple"	0	1	0.002808703	1	1	509472.5	0	198.1825	84	12
"8068"	"Bakoun-Sobory"	"Sobeya"	"Bakoun-Sobory_Sobeya"	"Marrow pick"	"simple"	0	1	0.005654698	1	1	73535.67	1	431.0661	107	12
